word	proficiency	pos
rikkis	B1	adj,adv
rikkuma	B1	v
rikkumine	B1	s
rikkur	B2	s
rikkus	B1	s
riknema	C1	v
rind	A2	s
rindkere	B2	s
ring	A2	s
ringhääling	B2	s
ringi	B1	adv,postp
ringis	B2	postp
ringkond	B2	s
ringlema	B2	v
ringlus	B2	s
ringtee	B2	s
rinnahoidja	B1	s
rinne	B2	s
rippuma	B1	v
ripse	B1	s
riputama	B1	v
risk	A2	s
riskantne	B2	adj
riskima	B1	v
rist	A2	s
risti	B1	adv,prep
ristima	B1	v
ristiusk	B2	s
ristkülik	B2	s
ristmik	B1	s
ristsõna	B1	s
risustama	C1	v
rituaal	B2	s
rivaal	B2	s
rivi	B2	s
robot	B2	s
robustne	C1	adj
roheline	A1	adj,s
rohelus	B2	s
rohi	A2	s
rohima	B2	v
rohke	B2	adj
rohkelt	B2	adv
rohkem	A1	adv
rohkesti	B2	adv
rohkus	B2	s
rohutirts	B1	s
rokk	B2	s
roll	A2	s
roller	B2	s
romaan	B1	s
romantika	B2	s
romantiline	B2	adj
rong	A1	s
rongijaam	A2	s
rongipilet	A2	s
rongkäik	B2	s
ronima	B1	v
ronimispuu	B2	s
roog	B2	s
rool	B1	s
roolima	B2	v
roomama	B1	v
roos	A2	s
roosa	A2	adj,s
rooste	B2	s
roostetama	B2	v
rootsi	A2	adjg
rootslane	A2	s
ropendama	B2	v
ropp	B2	adj
roppus	B2	s
rosin	B1	s
rott	A2	s
rubla	A2	s
rubriik	B2	s
rukis	B1	s
rukkilill	B1	s
rula	B2	s
rull	B2	s
rullima	B2	v
rulluisk	B1	s
rulluisutama	B2	v
rulluisutamine	B1	s
rumal	A1	adj,s
rumalalt	B1	adv
rumalus	B1	s
rumm	B2	s
rusikas	B1	s
rusu	C1	s
rusuma	C1	v
rutiin	B2	s
rutiinne	B2	adj
ruttama	B1	v
ruttu	A2	adv
ruuduline	B1	adj
ruum	A1	s
ruumiline	B2	adj
ruut	B1	s
ruutmeeter	B1	s
rähn	B2	s
räige	C1	adj
räim	B1	s
rämps	B2	s
rämpstoit	B2	s
rändama	B2	v
rändur	B2	s
rängalt	B2	adv
ränk	B2	adj
rännak	B2	s
ränne	B2	s
räpane	B2	adj
räsima	C1	v
rästik	B2	s
rätik	B1	s
rätsep	B1	s
rääkima	A1	v
rääkimata	B2	adv,postp,prep
räämas	C1	adj,adv
rõdu	B1	s
rõhk	B1	s
rõhuma	B2	v
rõhutama	B2	v
rõivas	B1	s
rõivastus	B2	s
rõngas	B2	s
rõuged	B2	s
rõve	C1	adj
rõõm	A2	s
rõõmsalt	B1	adv
rõõmsameelne	B2	adj
rõõmus	A2	adj
rõõmustama	A2	v
rõõmustav	B2	adj
röntgen	B2	s
röster	B1	s
röstima	C1	v
rööbas	B2	s
röökima	C1	v
rööpkülik	B2	s
rööv	B2	s
röövel	B1	s
röövima	B1	v
rügama	C1	v
rühkima	C1	v
rühm	A2	s
rühmatöö	B1	s
rühmitus	B2	s
rüht	B2	s
ründama	B1	v
rünnak	B1	s
rünne	B2	s
rütm	B1	s
rüü	C1	s
rüüpama	C1	v
rüüstama	C1	v
rüütel	B2	s
sa	A1	pron
saabas	A2	s
saabuma	A2	v
saade	A2	s
saadetis	B2	s
saadik	B1	s
saadus	C1	s
saag	B1	s
saaga	B2	s
saagima	B1	v
saak	B1	s
saal	A2	s
saama	A1	v
saamatu	B2	adj
saamatus	B2	s
saar	A2	s
saarestik	B2	s
saarlane	B2	s
saast	B2	s
saastama	B2	v
saastatus	B2	s
saastuma	B2	v
saatan	B2	s
saatejuht	B2	s
saatekava	B2	s
saatekiri	B1	s
saatel	B1	postp
saatesari	B2	s
saati	B2	postp,adv
saatkond	B1	s
saatma	A2	v
saatus	B1	s
saatuslik	B2	adj
saavutama	B1	v
saavutus	B1	s
saba	B1	s
sada	A1	num,s
sadakond	B1	num,s
sadam	A2	s
sadama	A1	v
sade	C1	s
sademed	B2	s
sadu	B1	s
sage	B1	adj
sagedamini	B2	adv
sagedane	B2	adj
sagedasti	B2	adv
sagedus	B1	s
sageli	A2	adv
sagenema	B2	v
sahtel	B2	s
sahver	B2	s
sai	A1	s
saiake	B1	s
saialill	B2	s
sait	B2	s
sajajalgne	B2	s
sajand	A2	s
sajas	A2	num
saksa	A1	adjg
saksakeelne	A2	adj
sakslane	A2	s
saksofon	B1	s
saladus	B1	s
salaja	B1	adv
salajane	B1	adj
salakaup	B2	s
salakaval	B2	adj
salakeel	B2	s
salapärane	B2	adj
salastama	B2	v
salasõna	B1	s
salat	A1	s
salaviin	B2	s
sale	B1	adj
salgama	C1	v
salk	B2	s
sall	A2	s
sallima	B2	v
sallimatus	B2	s
salliv	B2	adj
sallivus	B2	s
salm	B2	s
salong	B1	s
salvestama	B1	v
salvestis	B2	s
salvestus	B2	s
salvrätik	B1	s
samaaegselt	B2	adv
samalaadne	B2	adj
samamoodi	B1	adv
samapalju	B2	adv
samas	B1	adv
samasooline	B2	adj,s
samastama	B2	v
samastuma	B2	v
samasugune	A2	adj
samaväärne	B2	adj
samavõrd	B2	adv
samblik	B2	s
samet	B2	s
samm	A2	s
samm-sammult	B2	adv
sammal	B2	s
sammas	B2	s
sammuma	B2	v
samuti	A2	adv
sanatoorium	B2	s
sandaal	B1	s
sang	B2	s
sanktsioon	B2	s
sant	C1	adj,s
sarapuu	B2	s
sari	B2	s
sarnane	A2	adj
sarnanema	B1	v
sarnaselt	B2	adv
sarnasus	B2	s
sarv	B1	s
sassi	B2	adv
sassis	B2	adj,adv
satelliit	B2	s
sattuma	B1	v
saun	A2	s
saunalava	B2	s
savi	B2	s
seade	B1	s
seadistama	C1	v
seadistus	B2	s
seadma	B2	v
seadus	A2	s
seadusandlus	B2	s
seadusevastane	B2	adj
seaduslik	B1	adj
seaduslikkus	B2	s
seaduspära	B2	s
seadustama	B2	v
seal	A1	adv
sealhulgas	B1	adv
sealiha	A2	s
sealjuures	B2	adv
sealkandis	B2	adv
sealne	B1	adj
sealpool	B2	adv,prep
sealsamas	B2	adv
sealt	A1	adv
sealtpoolt	B2	adv,prep
seanss	B2	s
seas	A2	postp
seast	B1	postp
sebima	C1	v
sebra	B2	s
sedapuhku	C1	adv
sedasi	B2	adv
sedasorti	B2	adj
sedavõrd	B2	adv
sedel	B2	s
see	A1	pron
see-eest	B2	adv
seebiooper	B2	s
seedima	B2	v
seega	B1	adv
seejuures	B2	adv
seejärel	B2	adv
seekord	B1	adv
seekordne	B1	adj
seelik	A2	s
seeläbi	B2	adv
seeme	B1	s
seen	A1	s
seenhaigus	B2	s
seenior	B2	s
seep	A2	s
seepeale	B2	adv
seepärast	B1	adv
seeria	B1	s
sees	A1	adv,postp
seesmine	B2	adj
seespool	B1	adv,prep
seest	A2	adv,postp
seestpoolt	B1	adv
seesugune	B2	pron
seetõttu	B2	adv
seevastu	B2	adv
segadus	B1	s
segama	A2	v
segamatult	B2	adv
segamini	B1	adv,adj
segane	B1	adj
segi	B1	adv
segu	B2	s
segunema	B2	v
seif	B2	s
seik	C1	s
seiklema	B2	v
seiklus	B2	s
seilama	C1	v
sein	A1	s
seire	B2	s
seis	B1	s
seiskuma	C1	v
seisma	A1	v
seisnema	B1	v
seisukoht	B1	s
seisukord	B2	s
seisund	B1	s
seisus	B2	s
seitse	A1	num,s
seitsekümmend	A1	num
seitsesada	A1	num
seitseteist	A1	num
seitsmekorruseline	B1	adj
seitsmekümnes	A2	num
seitsmene	B2	adj
seitsmes	A1	num
seitsmeteistkümnes	A2	num
sekeldus	B2	s
sekka	B2	postp,adv
sekkuma	B1	v
sekretär	B1	s
seks	A2	s,adj
seksikas	B2	adj
seksima	B2	v
seksuaalne	B1	adj
sekt	B2	s
sektor	B2	s
sektsioon	B2	s
sekund	A2	s
sekundaarne	C1	adj
seletama	B1	v
seletamatu	B2	adj
seletus	B1	s
seletuskiri	B2	s
selg	A1	s
selge	A1	adj
selgelt	A2	adv
selgeltnägija	B2	s
selgesti	A2	adv
selgima	C1	v
selgitama	B1	v
selgitus	B1	s
selgroog	B1	s
selguma	B1	v
selgus	B1	s
selgusetu	B2	adj,s
selili	B1	adv
seljakott	A2	s
seljanka	A1	s
seljataga	B2	adv,postp
seljataha	B2	adv,postp
seljavalu	A2	s
sell	B2	s
sellal	C1	adv
sellegipoolest	B2	adv
sellekohane	B2	adj
sellepärast	A1	adv
selletõttu	B2	adv
selline	A1	pron
selliselt	B2	adv
selts	A2	s
seltsiline	B2	s
seltsima	B2	v
seltsimatu	B2	adj
seltsis	B2	postp,adv
seltsist	B2	postp
seltsiv	B2	adj
seltskond	A2	s
seltskondlik	B2	adj
semester	B2	s
semikoolon	B2	s
seminar	A2	s
semu	B2	s
senat	B2	s
seni	A2	adv
seniks	B2	adv
senine	B1	adj,s
senini	B1	adv
sent	A1	s
sentimeeter	A2	s
seonduma	B2	v
seos	B1	s
seoses	A1	postp,prep
seostama	B2	v
seostuma	B2	v
seotus	B2	s,adj
sepik	B1	s
sepp	B1	s
september	A1	s
seriaal	B2	s
sertifikaat	B2	s
serv	B2	s
serveerima	B2	v
serviis	B2	s
sessioon	B2	s
sest	A1	konj
sestap	B2	konj
setu	B2	s
sfäär	B2	s
sibul	A1	s
side	B1	s
sidekriips	B1	s
sidevahend	B2	s
sidrun	A2	s
sidrunimahl	A2	s
siduma	B1	v
sidur	B2	s
sidus	B2	adj
sidusus	B2	s,adj
siduv	B2	adj
siga	A2	s,adj
sigadus	B2	s
sigar	B2	s
sigaret	B1	s
siginema	C1	v
signaal	A2	s
signalisatsioon	B2	s
sihik	C1	s
sihikindel	B2	adj
sihikindlus	B2	s
sihipärane	B2	adj
sihipäraselt	B2	adv
siht	B1	s
sihtgrupp	B2	s
sihtima	B2	v
sihtkoht	B1	s
sihtnumber	B1	s
sihtotstarve	B2	s
sihtrühm	B2	s
sihvakas	B2	adj
siia	A1	adv
siiamaani	B2	adv
siiani	B1	adv
siiapoole	B2	adv,prep
siid	B1	s
siider	B2	s
siil	A2	s
siin	A1	adv
siinjuures	B2	adv
siinkandis	B2	adv
siinkohal	B2	adv
siinmail	B2	adv
siinne	B1	adj,s
siinsamas	B1	adv
siiralt	B2	adv
siiras	B2	adj
siirdama	C1	v
siirduma	B2	v
siirup	B1	s
siirus	C1	s
siis	A1	adv
siiski	A2	adv
siit	A1	adv
siitpoolt	B2	adv,prep
sikk	B2	s
sikutama	C1	v
sild	A1	s
sile	B1	adj
silinder	B2	s
silitama	B2	v
sillutama	C1	v
silm	A1	s
silmakirjalik	B2	adj
silmama	C1	v
silmapaistev	B1	adj
silmapiir	B2	s
silmaring	B2	s
silmitsema	C1	v
silmitsi	B2	adv
silmus	B2	s
silp	B2	s
silt	A2	s
siluma	B2	v
sina	A1	pron
sinatama	B2	v
sinep	A2	s
sinikas	B2	s,adj
sinilill	B1	s
sinimustvalge	B2	adj,s
sinine	A1	adj,s
sinisilmne	C1	adj
sink	A2	s
sinna	A1	adv
sinnapoole	B2	adv,prep
sipelgas	B1	s
sirel	B1	s
sirge	B1	adj,s
sirgelt	B1	adv
sirguma	C1	v
sirkel	B2	s
sirutama	B2	v
sirvima	B2	v
sisaldama	B1	v
sisalduma	B2	v
sisaldus	B2	s
sisekujundus	B2	s
sisemine	B1	adj
sisemiselt	B2	adv
sisemus	B2	s
sisend	B2	s
sisendama	B2	v
sisene	B2	adj
sisenema	B1	v
sisepoliitika	B2	s
sisepoliitiline	B2	adj
sisestama	B1	v
sisetunne	B2	s
sisse	A1	adv,postp
sissejuhatus	B2	s
sissekanne	C1	s
sissekirjutus	B2	s
sissemakse	B2	s
sisseost	B2	s
sissepoole	B1	adv,prep
sissepääs	A2	s
sisseränne	B2	s
sissetulek	B1	s
sissetung	B2	s
sissetungija	B2	s
sisu	B1	s
sisukas	B2	adj
sisukord	B1	s
sisuline	B2	adj
sisuliselt	B2	adv
sisustama	B2	v
sisustus	B2	s
sitikas	C1	s
sitke	C1	adj
situatsioon	A2	s
skaala	B2	s
skandaal	B1	s
skandaalne	B2	adj
skaneerima	B1	v
skanner	B2	s
skeem	B1	s
skelett	B2	s
skepsis	B2	s
skeptik	B2	s
skeptiline	B2	adj
skorpion	B1	s
skulptor	B1	s
skulptuur	B2	s
slaid	B2	s
sms	A1	
sobilik	B2	adj
sobima	A1	v
sobimatu	B2	adj
sobitama	B2	v
sobituma	B2	v
sobiv	B1	adj
sobivus	B2	s
sodi	B2	adj,s
sodima	B2	v
soe	A1	adj,s
soeng	B1	s
soetama	B2	v
sohk	C1	s
soine	B2	adj
sokk	A2	s
sokkel	B2	s
solaarium	B2	s
soldat	B2	s
solidaarne	C1	adj
solidaarsus	B2	s
soliidne	B2	adj
solist	B2	s
solk	C1	s
solkima	C1	v
solvama	B1	v
solvang	B2	s
solvuma	B1	v
sombune	C1	adj
soodne	B1	adj
soodsalt	B2	adv
soodumus	C1	s
soodus	B2	adj
sooduspilet	A2	s
soodustama	B2	v
soodustus	B1	s
soojalt	B2	adv
soojendama	B2	v
soojendus	B2	s
soojenema	B2	v
soojus	B2	s
soojustama	B2	v
soojustus	B2	s
sool	A1	s
soolane	B1	adj,s
soolatoos	B2	s
soolatops	B2	s
soolestik	B2	s
sooline	B2	adj
soolo	B2	s
soome	A1	adjg
soome-ugri	B2	adjg
soomlane	A2	s
soomuk	B2	s
sooritama	B1	v
sooritus	B2	s
soosik	B2	s
soosima	B2	v
soostuma	C1	v
sootuks	C1	adv
soov	A1	s
sooviavaldus	B2	s
soovima	A1	v
soovimatu	B2	adj
soovitama	A2	v
soovitatav	B2	adj
soovitav	B2	adj
soovitavalt	B2	adv
soovitus	A2	s
soovituslik	B2	adj
sopp	B2	s
sort	A2	s
sorteerima	B2	v
sortiment	B2	s
sosistama	B2	v
sotsiaalmaks	B2	s
sotsiaalmeedia	B2	s
sotsiaalne	A2	adj
sotsialism	B2	s
sotsioloog	B2	s
sotsioloogia	B2	s
sotsioloogiline	B2	adj
spaa	A2	s
spekulatsioon	B2	s
spekuleerima	B2	v
sperma	B2	s
spetsiaalne	A2	adj
spetsiaalselt	B2	adv
spetsialiseeruma	B2	v
spetsialist	A2	s
spetsiifika	B2	s
spetsiifiline	B2	adj
spidomeeter	B2	s
spiiker	B2	s
spikerdama	B2	v
spikker	B2	s
spinat	B2	s
spioon	B2	s
spiraal	B2	s
sponsor	B1	s
sponsorlus	B2	s
spontaanne	B2	adj
spordiala	B1	s
spordiklubi	B1	s
spordikool	A2	s
spordisaal	B1	s
spordivõistlus	B1	s
sport	A2	s
sportima	B2	v
sportlane	A1	s
sportlik	B1	adj
staadion	B1	s
staadium	B2	s
staap	B2	s
staar	B2	s
staatiline	B2	adj
staatus	B2	s
staaž	B2	s
staažikas	B2	adj
stabiilne	B1	adj
stabiliseerima	B2	v
stabiliseeruma	B2	v
standard	B2	s
standardne	B2	adj
start	B1	s
startima	B1	v
statistika	B1	s
statistiline	B2	adj
statistiliselt	B2	adv
statsionaarne	B2	adj
statuut	B2	s
stažeerima	B2	v
stend	B2	s
stereotüüp	B2	s
stiil	B1	s
stiilne	B2	adj
stiimul	B2	s
stimuleerima	B2	v
stipendium	B1	s
stipp	B2	s
stjuardess	B1	s
stopp	A1	interj
strateegia	B2	s
strateegiline	B2	adj
strateegiliselt	B2	adv
streik	B1	s
streikima	B2	v
stress	B1	s
struktureerima	B2	v
struktuur	B1	s
stseen	B2	s
stsenaarium	B2	s
stsenarist	B2	s
stuudio	B2	s
subjekt	B2	s
subjektiivne	B2	adj
subtiitrid	B1	s
sudoku	B2	s
sugu	A2	s
sugugi	B2	adv
suguhaigus	B2	s
suguharu	B2	s
sugulane	A1	s
suguline	B2	adj
sugulus	B2	s
sugupuu	B2	s
suguvõsa	B2	s
suhe	B1	s
suhkruhaigus	B2	s
suhkrutoos	B2	s
suhkur	A1	s
suht	B2	adv
suhtekorraldaja	B2	s
suhteline	B1	adj
suhteliselt	B1	adv
suhtes	B1	adv,postp
suhtleja	B2	s
suhtlema	B1	v
suhtlemisoskus	B2	s
suhtlus	B1	s
suhtuma	B1	v
suisa	C1	adv
suits	A2	s
suitsema	B2	v
